,dif_new_players,dif_mean_matches,dif_mean_matches_on_map,dif_mean_winrate_on_map,dif_mean_kd_on_map,dif_mean_matches_preference,dif_mean_winrate_preference,dif_mean_kd_preference,dif_mean_elo,dif_stddev_elo,dif_paid_memberships,dif_solo_players,dif_num_parties,dif_mean_matches_on_map_prev,dif_mean_winrate_prev,dif_multikills_prev,dif_mean_assists_prev,dif_mean_kd_prev,dif_mean_time_prev,dif_delta_mean_elo_prev,dif_smurf_or_cheater,dif_max_time_prev,dif_elo_prob,dif_first_match,dif_mean_time_created_at,dif_stddev_time_created_at,dif_min_time_created_at,dif_mean_matches_today,dif_played_map_today,dif_have_played_together_prev,winner
7896,0,488.00000000000006,58.4,8.399999999999999,-0.014000000000000234,0.015717683244960257,8.8,0.07599999999999989,1.6000000000001364,204.14464745691157,2,-1,-1,0.08000000000000002,-0.07000000000000006,-3.0600000000000005,0.3299999999999996,-0.1419757135232136,0.20000000000000107,-78.84999999999998,0.0,12474418,0.0,0,16109555.200000003,-7043614.513949439,19184762,-0.3999999999999999,-1,20,1
14446,0,2289.2,261.4,11.400000000000006,0.11199999999999988,0.0123884048037676,8.0,0.04800000000000004,327.2000000000003,353.9128923135752,0,-1,-1,0.09,-0.020000000000000018,6.559999999999999,1.2200000000000002,0.044561002143834294,2.1999999999999993,5.856666666666797,-0.2714977466304266,-3562439,-0.08687279055900554,-1,45159472.53333333,-27839918.807596743,78871207,1.8000000000000003,-1,25,0
14321,0,-330.5999999999999,-55.200000000000045,1.5999999999999943,0.010000000000000009,0.0329469202264239,1.4,-0.054000000000000006,-100.79999999999973,-105.71253805950226,0,0,0,-0.08000000000000002,-0.12,2.729999999999997,0.5800000000000001,0.05610975736036905,7.6,-82.70052631578956,-3.7342740592040347,-4126518,0.018264229782307795,1,-15812670.666666672,12115481.95642062,-33553165,0.19999999999999973,-2,-18,0
2885,0,-7.0,6.400000000000006,2.3999999999999986,0.1100000000000001,0.08802265321460234,0.6000000000000001,-0.022000000000000082,-3.599999999999909,-113.7192344157763,0,0,0,-5.551115123125783e-17,0.09000000000000002,1.9800000000000004,-0.11999999999999966,0.10513752307377411,2.2,25.511461988304088,-0.07431468744009041,-1064753068,0.009855449915076087,2,-31676616.400000006,12821068.40944428,-54680219,0.19999999999999996,1,-15,0
4988,0,199.0,-13.400000000000034,5.0,0.04800000000000004,-0.03693301024723655,-2.0,-0.037999999999999944,89.0,313.3414068653022,-2,0,0,-0.0336363636363636,0.1709090909090909,5.035454545454545,0.4518181818181817,0.17534156096227616,-0.5999999999999996,26.33727272727256,5.858893088277837,85608936,-0.02459550436317015,-4,-21523369.599999994,-2593546.8298967853,-9727247,3.2,0,-32,0
2024,0,-371.79999999999995,-43.8,-15.0,0.21599999999999997,-0.01900682632627168,-19.6,0.08599999999999998,3.800000000000182,44.05402751265962,-1,0,0,-0.11888888888888888,0.1144444444444444,-4.4577777777777765,0.697777777777778,0.06881204923760009,-8.2,46.11777777777782,0.9806117985703328,1677655105,0.0,1,1225425.3999999985,-50781.083335354924,1745651,-0.19999999999999996,0,-44,0
13247,0,90.20000000000005,-1.5999999999999979,-3.0,0.039999999999999813,0.006070091351691467,-2.5999999999999996,0.08000000000000003,-2.7999999999999545,169.61830784513722,-5,1,1,-0.04000000000000001,-0.039999999999999925,0.34999999999999964,-0.31000000000000005,-0.04083983351813392,-5.6,-20.7,0.0,69843059,0.0,2,-24373701.39999999,13181508.439336829,-38273907,-1.4000000000000001,0,-42,0
11316,0,53.200000000000045,4.799999999999997,-4.199999999999996,-0.1140000000000001,0.009085465004875573,-2.4000000000000004,-0.08400000000000007,-0.6000000000001364,24.610222581723946,0,-2,-1,0.046666666666666676,-0.009999999999999953,-1.156666666666668,-0.41666666666666696,-0.09396162624967452,0.0,-10.829649122806998,-0.49630293030117345,-365074503,0.0,-2,19464271.0,-28067100.786864754,42268944,0.3999999999999999,0,32,1
3217,0,-23.600000000000023,-9.799999999999997,-11.199999999999996,-0.1479999999999999,-0.030315267487374592,-10.200000000000001,-0.13399999999999998,-1.599999999999909,-22.480778351719877,-1,0,0,-0.014509803921568643,0.16431372549019607,-3.2694117647058825,-0.12941176470588278,0.01668904900383339,-6.6,45.053766769865845,0.0,-138135620,0.0,2,-52783521.60000001,-14498778.35727372,-6407198,-1.2000000000000002,1,-6,1
7906,0,75.39999999999998,7.400000000000006,2.200000000000003,0.16400000000000015,-0.015968072525461563,0.0,0.021999999999999978,-35.399999999999864,-14.562086257304088,2,0,0,-0.040000000000000036,0.18,5.9399999999999995,0.26000000000000023,0.16516762444579403,8.200000000000001,97.9499999999999,1.4454225684708832,-12464167,0.01956480401421634,0,-24069121.25,-14617918.427012648,-4119959,1.5999999999999996,-1,-23,0
