,_id,winner,match_mean_elo,5v5_free_queue,5v5_premium_queue,dif_mean_elo,dif_stddev_elo,dif_num_paid_memberships,dif_num_solo_players,dif_num_parties,dif_mean_matches,dif_mean_winrate,dif_mean_kd,dif_mean_multikills_score,dif_mean_rating,dif_mean_matches_on_map,dif_mean_winrate_on_map,dif_mean_kd_on_map,dif_mean_multikills_score_on_map,dif_mean_rating_on_map,dif_mean_matches_map_preference,dif_mean_winrate_map_preference,dif_mean_kd_map_preference,dif_mean_multikills_score_map_preference,dif_mean_rating_map_preference,dif_mean_created_at_faceit,dif_stddev_created_at_faceit,dif_min_created_at_faceit,dif_mean_matches_on_map_prev,dif_mean_winrate_prev,dif_mean_kd_prev,dif_mean_weighted_kd_by_elo_prev,dif_multikills_score_prev,dif_mean_rating_prev,dif_mean_interval_time_prev,dif_mean_interval_time_oldest_prev,dif_mean_interval_time_most_recent_prev,dif_max_interval_time_most_recent_prev,dif_mean_delta_elo_prev,dif_mean_dif_rounds_prev,dif_mean_dif_elo_prev,dif_mean_matches_afk,dif_num_played_togthr_prev,dif_winrate_togthr_prev,dif_mean_first_matches_on_day,dif_mean_matches_on_day,dif_mean_played_map_on_day,entity_dummies_hub,entity_dummies_matchmaking
267,1-00ff874a-3514-4c29-847f-e3a881625dc6,0,2867.9,0,1,147.0,48.50461122321792,0,2,1,-417.4000000000001,0.062147214256716765,0.128113242703356,0.05455975032799132,0.08463020854908843,-31.400000000000034,0.087615138254038,0.14985322472357154,0.07877152958163758,0.11654730349074804,0.07007361336996432,0.04139829845180343,0.017483760050832298,0.03438733932141336,0.02684855967185973,-38578777.39999999,4929903.354587033,6471895,0.0,0.16000000000000003,0.053363084609487466,370.98692413071103,-0.03326930255448224,0.030187924533427113,80758.79999999996,43538.79999999999,64282.0,385220,31.58,-0.30000000000000004,63.74000000000004,0.0,0.1,0.30303030303030304,-1,1.5999999999999999,0.20000000000000007,0,1
268,1-010060ab-c36e-4dcf-8a4e-bd6061f6ca0b,1,988.3,0,0,75.80000000000007,-10.784480865670346,0,0,0,110.40000000000003,-0.017118105493102997,-0.046272626693950936,-0.07936130507389855,-0.08079313663390963,25.0,0.01933921199448474,-0.0641882576767212,-0.09564094347816621,-0.09674990509922599,-0.01792677062735981,0.06545978082194748,-0.019662908866365125,-0.02800228202182753,-0.016197371355784584,-18458458.799999997,-19195951.976805016,7684557,2.0,0.05999999999999994,0.14511591169809535,200.77381943270018,0.03210594983623705,-0.032064212629741906,-12577.24000000002,-40674.19999999998,-53470.6,-148193,-0.5400000000000027,-1.36,68.96,0.0,0.04,1.0,-2,1.4000000000000001,0.8,1,0
269,1-01026356-7745-4653-8bfe-8413c6bb790e,0,3042.1,0,0,57.0,92.86496212215596,0,0,0,-191.20000000000027,-0.00856336358377996,-0.012180927497932093,0.027587625892615764,-0.007751593028830772,-51.799999999999955,-0.026249527184834642,-0.028573341705292465,0.024551944775969003,-0.02119089521884865,-0.015783108606664265,-0.03308422054762272,-0.014178723434744134,0.005655667557592281,-0.010748611033392974,-54257053.0,8173515.099273872,-50109275,-0.3999999999999999,0.06000000000000005,0.09897631344291757,387.228399138809,0.1032508378355137,0.05269262642603034,-15350.800000000017,-13799.0,-29920.8,-155706,15.860000000000003,0.7,104.13599999999997,0.0,0.060000000000000005,2.0,0,-0.19999999999999996,0.0,1,0
270,1-0102b68f-565f-418e-8d8d-a33c41418be4,0,2421.0,1,0,-109.60000000000036,-381.40810479590976,-1,0,0,458.60000000000014,-0.06937699264961172,-0.06497049207352124,-0.06383266245220665,-0.0659763912117779,96.0,-0.09429643018269207,-0.06560307626742712,-0.11166052166731566,-0.091218686224676,-0.004019392811959094,-0.04389037703729726,0.006038645950734445,-0.04481317917141059,-0.012764435468945123,44720765.4,-2606166.72959581,28766522,0.20000000000000018,-0.040000000000000036,-0.10310895635146133,-383.05754531048706,-0.16115901885656903,-0.12083865065159594,48585.97999999998,69293.20000000001,958.0,958,12.899999999999999,4.0600000000000005,-49.95999999999995,0.0,-0.17999999999999994,-0.29230769230769227,0,-0.19999999999999973,1.2000000000000002,0,1
271,1-0104e43d-4632-4e56-8161-91e4ffff00f7,1,2443.8,1,0,181.20000000000027,190.48535269196717,0,-2,-2,1272.0,0.0029300562825481657,-0.022429531117533097,-0.05277917567518753,-0.034772703398934235,386.4,0.012546181743438356,-0.015311849617671403,-0.05611073088855267,-0.03545317926143543,-0.012865323719886246,0.01437017773850191,0.005707190781017113,-0.00935085557476767,-0.0017362732169180495,45272313.999999985,-29841481.70963654,107129741,-0.5999999999999996,-0.05999999999999994,-0.05262014429476203,64.10071381630405,0.06335263404772984,0.019072740733885096,104407.66000000002,169198.40000000002,18144.6,11408,-40.26,2.8199999999999994,312.68000000000006,0.0,0.09999999999999998,-0.1228070175438597,1,-1.4,-0.6,0,1
272,1-0104e514-95e2-47d0-be46-298ec3102752,1,2692.4,0,1,-248.0,-145.356304606015,0,2,1,863.4000000000001,0.0014282388635499244,-0.06153687322779966,-0.058617899200948176,-0.05121103706820085,45.80000000000001,-0.011045303073725532,-0.06262042902929066,0.009663341773775258,0.0024315459855295263,0.009448998029763386,-0.015033923064492472,-0.001969569210280797,0.10753957208837517,0.04608383655784898,4704036.599999994,18743232.055370707,-35850714,0.6,0.020000000000000018,0.28132012785274063,446.44050335959946,-0.19667908385268984,-0.09033034696342623,-127391.41999999993,-211952.0,33257.2,163855,-11.879999999999999,-1.9000000000000001,60.548,0.0,0.0,0.0,0,0.6000000000000001,0.0,0,1
273,1-01052bbd-7e27-47dd-8b7d-d4b8460889c2,0,1327.2,1,0,-8.400000000000091,-111.764496783053,-1,-2,-1,49.0,-0.003778780756324651,0.05595662156241932,0.060709518992516975,0.06925047289111741,-13.399999999999991,0.052750626368408327,0.14781416974439654,-0.08992108368055296,0.05037233642171368,-0.011765502361586216,0.11226716231918421,0.10004011199873064,-0.20195347496440208,-0.0066326287727627165,28338519.0,-24176765.62142442,61286751,0.0,-0.06000000000000005,0.04107277310093305,21.01548050221595,0.11968053071577911,0.08094688429802654,-6581.479999999996,-1615.1999999999825,-4755.4,-26503,4.6,-2.06,49.00400000000003,0.0,0.74,-0.10638297872340426,-1,0.0,0.39999999999999997,0,1
274,1-01052d09-bab0-42ae-8c38-93875c1c8fa8,1,2270.6000000000004,1,0,-78.40000000000009,-84.64723886385445,0,0,1,-105.40000000000009,-0.01900524255034164,0.027864200405813833,0.05365226609819762,0.030946476202467155,5.600000000000001,0.15309798666941526,0.16355030218295097,0.05597288362569852,0.11421689904211108,0.0019631350840224465,0.31451145833481275,0.1432084665531932,0.17822179202197297,0.11019361442701514,-50173175.8,13325136.108655483,-55616942,0.4,0.019999999999999907,-0.0763973495081518,-336.37968092083565,0.08334639110958458,0.005452176487663607,40595.86,81943.59999999998,51073.6,250773,-19.840000000000003,2.68,155.2840000000001,0.0,-0.32000000000000006,-0.14285714285714285,1,1.4000000000000001,0.2,0,1
275,1-0105b8c2-b4c2-4da3-8b39-5dd5668c739e,1,2393.7,0,0,162.20000000000027,167.58308064932254,-1,0,0,625.4000000000001,0.008278977345944294,-0.025470859933233392,0.004594715401191496,-0.009372064362401122,32.0,0.1610523788902002,0.1292505597780601,0.1956668270909927,0.19771213367410534,0.01078569009879939,0.2808735097765851,0.14382537038542376,0.30974131334291444,0.18786717105643347,13764902.600000009,-41618.592973433435,-4936229,0.19999999999999996,-0.06000000000000005,0.07084316598222995,384.0827621401231,0.041955127684552895,0.06312921710436603,-8254.799999999988,-6214.600000000006,672.8000000000002,2997,-44.82,-0.26,184.75599999999997,0.0,0.18,-0.35789473684210527,0,1.7999999999999998,0.4,1,0
276,1-0107a26c-e51e-4cab-8bb7-3672242b9471,0,1401.5,1,0,3.800000000000182,54.138526669812165,-3,0,0,-140.5999999999999,0.0011677709963864302,-0.026704078181320368,0.01241244911406686,-0.010704531723093935,81.40000000000003,0.04172285097146455,0.02837266542800798,0.04734159312879754,0.042990227461138786,0.0761834297852419,0.0804818704215482,0.05848257535354229,0.0707800991033628,0.055725591015261644,16132938.799999997,-17093035.435229376,38602177,0.6000000000000001,-0.17999999999999994,-0.16584423878664756,-198.30803393978454,0.06508936196922793,0.010225521949383642,-189152.87999999998,-150730.8,-40697.4,-125060,-1.240000000000009,-1.5000000000000002,318.61600000000004,0.0,0.64,-0.15135135135135136,-1,0.7999999999999999,0.2,0,1
277,1-0107a7db-fc1b-46e0-9024-9514531659c0,0,2094.5,0,1,166.19999999999982,281.8956666108745,0,1,0,446.20000000000005,0.021663937728837457,0.015330610077398,0.018165004616661706,0.029702484682955665,46.400000000000006,0.09676189682491793,0.0674395773182519,0.04154458454431509,0.06946457843224518,0.046148166219445785,0.144774218031255,0.04889702435663901,0.03548332560047174,0.03560911960983715,25057993.400000006,-4793934.8065187745,17954807,0.20000000000000018,0.0,-0.18664760768762623,-124.21521318370242,-0.1845620535908744,-0.15247357534684047,-39137.16,-24927.0,-16730.999999999996,-2100,-20.46,1.8000000000000003,-89.58,0.0,-0.18,0.06666666666666667,-1,0.19999999999999996,-0.6,0,1
278,1-0108d22a-e428-4514-8ad8-a94c1452d0dc,0,2396.5,1,0,115.0,238.77181693421232,2,-3,-2,8.199999999999932,0.042781939022968785,0.046936949811699824,0.06643596490552484,0.07323253457603962,79.80000000000001,0.0461996894874076,0.06699877053067449,0.06690784733176258,0.08591818798306217,0.10839768984050313,0.002900835873483665,0.01680912029600523,-0.000631070004749823,0.010536871256040525,7751311.599999994,275725.4651781097,1994714,2.3999999999999995,-0.040000000000000036,0.0813562982897933,364.3220097844105,0.14975207200579277,0.14659459119226392,89130.00000000001,73667.59999999998,41042.6,196459,17.200000000000006,2.3199999999999994,57.48799999999994,0.0,0.54,-0.1111111111111111,0,-0.3999999999999999,0.6000000000000001,0,1
279,1-010b123a-9e40-4d11-be39-0006744dc12a,1,1433.2,0,0,-110.40000000000009,-87.13515854456205,0,0,0,360.60000000000014,-0.006103637179653787,-0.012140778967363541,0.0187037484639182,-0.0018625336725974773,70.79999999999998,0.04819624775533504,0.028047501317724155,0.015692720355118817,0.012544491084184983,0.0009899509470340795,0.10715085321737816,0.036656712987152895,-0.011624712309201257,0.012125030964339034,-15168240.799999997,13687102.316896662,-18137143,0.0,0.0,-0.014903903701877441,-169.05481159118017,0.05021638855407062,0.004018588092032704,-19679.01999999996,10989.799999999988,17153.0,9867,17.159999999999997,-0.9599999999999999,-73.0,0.0,0.12,1.0,1,-0.3999999999999999,0.0,1,0
280,1-010c433a-3512-43cf-b0cb-150b988c0373,0,2480.1000000000004,0,1,-85.40000000000009,-108.41280514737855,0,1,1,-1272.3999999999999,0.03483117375769018,0.015239249170198255,0.030367516553191365,0.03651834552180966,11.599999999999994,0.06709976640322934,0.05030810902873295,0.07527428801320535,0.0820342571095003,0.17347445293065641,0.06277114760291558,0.03412550113700874,0.08039228957552569,0.04234626277646092,-78328758.4,44765017.7784706,-116553205,1.9999999999999998,0.18000000000000005,0.09273148555208799,171.2467884821167,0.1254093920721634,0.0958706300011487,38221.76000000001,18006.79999999999,-560.7999999999993,-43456,31.040000000000003,0.18,-18.52400000000003,0.0,-0.26,1.5294117647058822,0,-0.19999999999999973,1.0,0,1
281,1-010c5db5-81eb-4e9f-bbfb-34871ab6d704,1,2717.8,0,1,-435.5999999999999,-25.882219431185092,0,0,0,-542.3999999999999,0.00852741113371036,0.008443180902351965,-0.05041731483858536,-0.03704061156031635,-55.0,0.024329632297814485,0.04169016592791186,0.009913599890226221,0.011599931225144688,-0.010283612297502964,0.029492697556247394,0.03146775866740459,0.10956817047505552,0.045743489624541445,-58938924.39999999,38077575.53051801,-80227551,-0.7999999999999998,-0.19999999999999984,-0.15678406010465507,-982.958688557334,-0.05209232299288724,-0.07924677801614965,-75343.91999999998,-156520.0,-27456.4,-13578,-12.099999999999998,0.019999999999999796,-210.4880000000001,0.0,-0.12,-0.9142857142857144,-3,1.2000000000000002,0.4,0,1
282,1-010da404-65bb-434e-90dd-290e2db58ae0,1,1721.1999999999998,0,1,-14.799999999999955,-314.46391065658406,0,-1,0,-1046.0,0.03200520591068867,0.00013414382736698371,0.01732573934499604,0.023733922775252658,-174.4,0.012657534128380887,0.03885113013985442,0.05294489441761535,0.05107906625044367,-0.031091033100199256,-0.036203737406889536,0.037551475102500564,0.07975810347891432,0.028781242374766647,22876593.400000006,-7387977.84829542,53210293,0.3999999999999999,0.14,-0.12131337772291695,-220.1844604206101,-0.14276455534711996,-0.1357117418911964,-7651.100000000006,-44862.79999999999,39806.0,96349,43.42,-0.7,132.796,0.0,0.24,0.5,2,-1.6,0.0,0,1
283,1-010ef2a9-8c6d-4eef-bb16-d0769279767a,1,2082.9,1,0,-134.20000000000005,-32.02934102974757,-2,-1,-1,-430.79999999999995,-0.0005282880385548694,0.16925211983870558,0.08365619510916689,0.14484718004800712,-30.8,0.10400488400488406,0.17591238390785424,0.010019566187633888,0.07215637049302837,-0.01642749820513545,0.2091779167192489,0.005892071613890382,-0.14281939722194403,0.09066926090764782,23501548.0,-3492319.4846815728,18731468,-0.8,-0.25999999999999995,-0.0898585541262864,-368.79411543067954,0.011327393747690984,-0.04356821008811118,-37279.759999999966,92358.59999999998,-31267.0,-159667,-95.82,-2.3600000000000003,-57.96400000000008,0.0,0.25999999999999995,-0.9974025974025973,-1,3.4,0.0,0,1
284,1-010f050e-8328-44dc-951a-e0cc45ca2475,1,1979.1999999999998,1,0,115.20000000000005,309.9185397749717,2,0,0,-396.1999999999998,0.04271376108166386,-0.0029917449342378166,0.020718046820483726,0.009613849767840188,-8.599999999999994,0.06421312131174317,0.013518142625877028,0.0022993905696274686,-0.0027300476759819503,0.06333716519640056,0.03815279877839317,0.017189300124643148,-0.02998156490288162,-0.012708192984664857,-57665273.80000001,43384055.041598886,-111356568,1.7999999999999998,0.06000000000000005,0.0623228750658118,315.59868468779246,0.04070516435658822,0.02185818727879618,55577.899999999965,130636.79999999999,-66865.79999999999,-97465,9.16000000000001,0.42000000000000015,-62.499999999999936,0.0,-0.38,-0.7096774193548387,-4,2.0,1.2,0,1
285,1-010f2b7d-b66e-4aa4-9b89-f88f1597912a,0,1978.9,1,0,-58.200000000000045,-387.5519257294831,-3,0,0,-288.79999999999995,0.02114548875464406,0.0830502930514343,0.03973287168368267,0.06018644465826961,-34.8,0.05792747657729258,0.08439829600810134,0.032957396645010295,0.07294048983552659,-0.025530988677674622,0.06809292466844274,-0.00044231491448754046,-0.023858205858416803,0.007860467905253077,43924583.400000006,-51718199.686646715,154481530,-0.2,-0.040000000000000036,-0.03947190308009385,-100.69734764626173,-0.0136991439692693,-0.014560033074340395,-70451.73999999996,-66465.20000000001,-15317.400000000001,-63323,-26.560000000000002,2.3200000000000003,44.696,0.0,0.56,0.20454545454545453,-1,1.2,0.0,0,1
286,1-010f3b7d-0fac-4c57-96be-a90a76ca6f91,0,1878.9,0,1,-8.200000000000045,-79.24444365995274,0,0,0,1198.0,-0.030249228880188106,-0.05660124516796872,-0.09284520826968101,-0.08013056096684656,326.20000000000005,-0.08492011194146942,-0.0731738917933995,-0.17579366467879987,-0.13904291198987728,-0.022428143054416205,-0.08738927019540621,-0.017449085288002264,-0.11038967713719172,-0.049105236841757494,20674010.599999994,-14525842.010378882,27821375,1.8000000000000003,0.040000000000000036,-0.1195129541365787,-260.9412907456508,-0.09440453612497723,-0.11186968059116409,37597.06000000004,157903.0,-29879.199999999997,-46492,-9.379999999999997,0.39999999999999986,243.98399999999998,0.0,-0.28,1.0,-3,0.0,-0.4,0,1
287,1-0110bd95-2e65-46b6-84c4-8fb6d5c3b8cd,1,1767.6999999999998,1,0,2.2000000000000455,14.374250797118144,-1,-1,-1,504.79999999999995,-0.021088011898461878,0.03777747734047754,-0.007941833313048208,-0.00202715948439236,98.4,0.04499467684297176,0.1077153624228051,0.04402582357727991,0.06431631168359708,0.02336085660080295,0.1196113957423629,0.06780387206341332,0.1014722308015551,0.06448680058732137,9187075.200000003,-906790.4999769479,11994547,1.0,0.1399999999999999,0.052370661775445804,80.65494963902984,-0.08113640235068043,-0.051451019479403115,-66112.86000000002,-134678.8,-16984.2,-79769,22.379999999999995,-1.4,-17.96800000000001,0.0,0.46,0.8260869565217391,-1,0.7999999999999998,0.4,0,1
288,1-0110ea48-b85d-4e46-874c-67231ad5ea9e,1,1773.2,0,1,11.599999999999909,359.43268580301196,0,-1,-1,-389.4000000000001,-0.00010301045644001139,0.006382114554552842,0.015496066232999484,0.010990562880936361,-278.4,-0.027068444687006976,-0.03781233936201711,-0.037886033243398565,-0.049083697062424436,-0.07485967209234279,-0.052416835270479245,-0.04351710927609642,-0.09084362779718758,-0.05677009937955391,-15418115.800000012,34232925.679890096,-46651394,-1.8000000000000003,0.020000000000000018,0.03443842107897832,73.97360812735519,-0.010779429371783333,0.004412343672124619,16246.64,1910.6000000000058,13979.8,67258,-16.240000000000002,-2.88,-4.315999999999999,0.0,0.16000000000000003,-0.8571428571428572,1,-1.4,-1.8,0,1
289,1-01126f32-1b36-4d65-b37d-7fe68d1c30e1,0,2840.3,1,0,-121.40000000000009,-238.18710237211863,1,0,0,-727.5999999999999,-0.043752623722398964,0.016333124290679235,0.08291703420794161,0.03520819911625561,-284.79999999999995,-0.05092380302813693,0.016030890663922603,0.0842556811100319,0.03723410756664047,-0.017987693894058132,-0.012198499153801556,0.0001987173694428801,0.015940411497167517,0.004120200947815844,-27390519.799999982,4882084.481854938,-46666976,-0.6000000000000001,-0.3800000000000001,-0.1455044728500683,-591.8300671467964,0.06939832522390027,-0.04130717696794162,174268.87999999995,246543.0,2170.2,10851,-98.88,-0.020000000000000028,67.38800000000006,0.0,-0.56,-1.0795454545454546,0,0.7999999999999998,0.0,0,1
290,1-01128d3a-657d-4368-925e-19fb61f1bf6e,0,3026.3,0,1,7.400000000000091,21.027181932236203,0,0,0,1685.0,-0.026902764537875767,-0.1069362087920438,-0.14917913505137004,-0.14048512995170004,562.2,-0.020716678898010987,-0.08107430119976122,-0.12355147200478672,-0.11047350216245388,-0.01684264072476621,0.009887350029524677,0.022415685776680405,0.03168557430182206,0.023343399959284805,25516002.60000001,-39315900.96763633,89954483,-0.5999999999999996,-0.17999999999999994,-0.273478964399402,-891.0675733316243,-0.19487053577754698,-0.2211045297542742,-23640.559999999998,-35505.600000000006,3738.5999999999985,8734,-49.89999999999999,-0.8999999999999999,-5.939999999999884,0.0,0.08000000000000002,-0.6666666666666666,0,-1.6000000000000005,-1.0000000000000002,0,1
291,1-01133cb9-5a52-48af-9e11-2d20b8e0f068,0,2321.9,0,0,42.19999999999982,3.5837061804938344,-1,0,0,68.0,0.03342876635668712,0.01592193085018545,-0.01053993342959203,0.0007251197265711884,160.39999999999998,0.060662041115007836,0.05131720767576842,0.039213240506354885,0.05206531021238292,0.08272867747722606,0.05123407001640423,0.030987190459184855,0.07655857820438516,0.04406355157980091,13852056.799999997,17473327.453556493,-34820436,-0.20000000000000018,0.0,-0.10592114889193915,-212.32173173128876,0.08185462362059065,0.024513943316686104,-7843.020000000004,34803.19999999998,-33040.4,-231628,-8.640000000000004,-1.56,-6.0239999999999485,0.0,0.07999999999999999,-1.3333333333333333,1,-1.1999999999999997,-0.4,1,0
292,1-01145896-5cc3-4642-b865-f31f90379759,1,1987.6,0,1,-70.39999999999986,-205.45785729885202,0,1,0,-515.0,-0.03974831457921624,0.0048031051030938965,0.014155608443935264,-0.0020627940746784645,-18.80000000000001,-0.01511271396359748,0.043098810714705005,0.043339128644611646,0.02905479660855681,0.06652465259974927,0.04532879287492042,0.03535222013251915,0.05721325115286202,0.030123854055420063,28242967.39999999,-17103505.610261478,74102279,2.2,0.019999999999999796,0.012293941654084595,-85.94225071661685,-0.06067939834942959,-0.056297933435034864,34477.17999999998,88832.59999999999,-2411.4000000000015,-10315,22.52,-2.88,-69.62800000000001,0.0,0.15999999999999998,0.16666666666666669,0,-0.20000000000000018,0.6000000000000001,0,1
293,1-011547ea-2efa-4cc4-a848-66c1834a2cad,0,2237.2,1,0,-15.599999999999909,-46.46467470399972,-1,0,-1,-1081.1999999999998,0.02655368995737062,0.15566972451448258,0.15646698915120372,0.16564861798080743,-63.0,0.1272080341968322,0.13804541330001108,0.12738149157047657,0.1534486396024396,0.01944404753907307,0.17919929853834793,-0.014171389612284147,-0.08625341489947447,-0.01373409464116171,16247749.800000012,-23922751.40898693,55242660,-0.8,-0.05999999999999994,0.1398525016510368,338.4788355467258,0.15020482634196597,0.13459351971660305,-91126.48,-82652.6,-1257.3999999999996,-3419,19.300000000000008,-5.58,20.831999999999947,0.0,0.41999999999999993,-0.1804878048780488,0,4.0,-0.4,0,1
294,1-0115beb9-65b1-42e3-be6a-80ac5b468d2b,1,2805.6,0,1,151.19999999999982,55.87544383656126,0,0,0,464.60000000000036,0.01460564466492098,0.09679418099019688,0.0366573372561122,0.07102244633579669,-13.399999999999977,0.017086534099382766,0.07990012094539001,0.024576465968318084,0.05594633032155216,-0.03079560592010744,0.00420159574580814,-0.012437081389131466,-0.018226008588024256,-0.011587465773405747,8722480.399999991,25200180.27790156,-34847002,0.6000000000000001,0.0,0.010584932479279052,232.51790882988143,-0.16119455753019324,-0.06906940634733583,15491.079999999987,57328.0,-5108.0,-14182,-19.94,-0.7599999999999999,50.388000000000005,0.0,-0.18000000000000002,-0.2647058823529411,0,1.2000000000000002,0.40000000000000013,0,1
295,1-01169861-6271-44f9-adc8-aa9faf8aad2a,0,2283.2,0,1,-69.59999999999991,-281.98374061363796,0,4,2,133.19999999999982,-0.09234681865315375,-0.05502846285382956,-0.006559368023377754,-0.017062481815897756,0.0,-0.029002537692192853,0.09631413506157993,0.268944963075461,0.25185326171660016,0.00018914072512784055,0.13811771382919735,0.12846954764903606,0.45953640254569406,0.24003097859672984,18609831.599999994,-2930209.2121881098,13258944,0.0,0.0,-0.24565080336535694,-603.1125707356559,-0.054414677759347496,-0.08942658755390898,74162.38,132788.39999999997,-11951.8,3835,-0.8000000000000007,0.3000000000000002,-191.904,0.0,0.0,0.0,-1,0.19999999999999996,0.0,0,1
296,1-0119895d-c96e-40a0-9555-f465191d0942,1,1449.1999999999998,1,0,-80.79999999999995,-230.48681047924643,0,0,0,-460.4,0.023915633194241392,-0.047955061354011286,-0.10842143008931981,-0.06912250086056959,-34.599999999999994,0.037282128317403185,-0.08549704377529332,-0.16163808109940303,-0.13090405472282107,-0.016938710457844286,0.02338478746709316,-0.03537035112909526,-0.06422075570933639,-0.05086151301143582,-21010694.0,-16010226.697069257,6984545,0.39999999999999997,0.06000000000000005,-0.08577342590708037,-328.1988765186709,-0.216205539125144,-0.17145709469924342,296788.52,421191.8,147627.6,248740,17.419999999999998,-1.7999999999999998,57.784000000000006,0.0,0.019999999999999907,-0.10344827586206896,5,-2.4,0.0,0,1
297,1-0119cace-f5e0-4079-8cb7-3bb305661345,0,1611.9,1,0,0.6000000000001364,-333.2862328444105,0,2,1,62.80000000000001,0.006755941483120309,0.08068458410534274,0.12711565102050115,0.11166456982340689,8.200000000000003,0.014754478820897532,0.10808091207512538,0.31733862935201895,0.21408916618346097,-0.05674279525979459,0.00962282346872323,0.01975398300280995,0.26516128146902673,0.08561082234436301,28413665.39999999,897891.32456173,21043368,-1.9999999999999998,-0.11999999999999988,0.04006513944075074,14.661566319365647,0.04375249622257249,0.01182639353136472,-79440.18000000001,-227627.8,24966.800000000003,121839,-7.84,-1.8799999999999997,8.471999999999973,0.0,-0.28,-1.25,1,-0.7999999999999998,-0.39999999999999997,0,1
298,1-011a00e7-85d8-405f-9610-eedaece3f504,1,2273.7,1,0,-14.200000000000273,-223.16687731303728,0,0,0,741.6000000000001,-0.03396072555962171,-0.08569774328735269,-0.09744148440686429,-0.10743145673254428,231.00000000000006,-0.024453397151713574,-0.08642274696533048,-0.09142976229537558,-0.1022857588016739,-0.014151705174475726,0.017012330682891763,0.0040564324557297304,0.023798694309256296,0.00906196084757549,28679789.799999997,-20179517.999403223,55470451,0.19999999999999973,0.16000000000000003,0.10692340545224521,197.14234207838763,0.1584757315435531,0.11584230023979636,-101894.14000000001,-81850.79999999999,29867.8,84669,73.17999999999999,2.64,120.91600000000005,0.0,-0.14,1.0,2,-1.6,-0.19999999999999996,0,1
299,1-011a67f0-92eb-4c46-8258-1d305821602f,1,2004.6,1,0,34.0,404.98792285380574,3,-1,-1,550.4000000000001,-0.0118325319266116,-0.0550946173588962,-0.11230999825825033,-0.0820474554703825,10.800000000000011,0.003054324065711933,-0.06273028480716325,-0.11307573271305271,-0.08510708844725445,-0.036972476865169523,0.02458598278003643,-0.007021603016088007,-0.00982176243502264,-0.0057617701378518404,60131636.199999996,-10643473.229923815,73351051,-1.4,-0.07999999999999996,-0.05999018577330606,-87.86408013560686,-0.06648470366735171,-0.040680437113222556,82087.00000000001,178298.4,21610.0,44361,-11.64,0.94,-43.52399999999999,0.0,-0.18,-0.19047619047619047,2,-4.6000000000000005,-1.0,0,1
300,1-011c29b6-b2c6-4411-a7c3-b1344a6b0f92,1,2153.3,1,0,-17.799999999999727,-84.05012318262118,-1,0,0,749.8,0.013569477906368088,0.0026910702461815372,0.021878980541421456,0.011220514092496137,-8.4,-0.007056277056277094,-0.09541398118065092,0.030983327447229647,-0.006234082127354212,-0.005176329228240538,-0.03145550364409544,-0.09565136205449898,0.021650314904377965,-0.015682709653639493,28333125.599999994,15842890.974281155,-15648028,-0.2,0.040000000000000036,-0.13803841511868353,-297.14269851232257,-0.13565163133838548,-0.13129782143574298,26477.699999999983,-11621.0,-748.1999999999998,123,-1.4399999999999977,-0.8999999999999999,-114.74400000000001,0.0,0.03999999999999998,0.196969696969697,0,-1.0,0.0,0,1
301,1-011cf00b-9ec9-4aa1-9b5b-5cd9c512977f,0,1801.8000000000002,1,0,33.200000000000045,55.08761877169411,-3,-1,-1,-126.00000000000011,0.0351871946996728,0.08224862159060708,0.07927415369763946,0.07895616729206689,-7.599999999999998,-0.25161951198368665,0.010721329873527363,-0.0026628157684180365,-0.012661143155379029,-0.010045871831045484,-0.519423388561455,-0.061524730143605155,-0.12745977677126852,-0.07869907671669307,-49811228.60000001,29288830.23200842,-81355669,0.2,0.14,0.1316261754093775,239.89320059755255,0.0093122996956167,0.06003573654336747,36458.580000000016,-21839.20000000001,13802.0,97337,30.939999999999998,-1.28,41.27199999999999,0.0,-0.42,-0.88,-1,0.40000000000000013,0.2,0,1
302,1-011dd1d1-f78b-4a1a-abe3-6dae68459959,0,2457.2,1,0,-174.4000000000001,-277.6001525406246,1,1,2,-851.8000000000002,-0.012533372257112596,0.0045256801076554165,0.020614461594306133,0.011437102560014845,-203.8,-0.03506599441598868,-0.010913910676023653,0.006516592911702035,-0.008481032780875974,-0.014068992848690925,-0.044746727951335497,-0.0142900406608375,-0.03187354347318383,-0.020177385645527846,-23527181.199999988,-29597572.023239903,45672511,0.19999999999999973,-0.24,0.028652143302644983,-111.49604843050429,0.06260105130952065,0.028581150534270794,169930.48,381724.0,20140.600000000002,63054,-63.22000000000001,-3.12,-85.04800000000004,0.0,-0.14,-0.6774193548387096,2,-0.40000000000000036,0.0,0,1
